id,title,author,book_link,genre,date_published,publisher,num_of_page,lang,rate,Image URL,primary_genre,sub_genre
5477,Safely Home,Tom Eldredge,https://www.goodreads.com/book/show/754044.Safely_Home,"Family,Cultural",January 1st 2003,"Vision Forum

            ,",110.0,English,4.03,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1387667146i/754044.jpg,Family,Cultural
5480,The Rose Cottage Tales (Tumtum and Nutmeg #4-6),Emily Bearn,https://www.goodreads.com/book/show/8017032-the-rose-cottage-tales,"Fiction,Childrens",October 19th 2010,"Little, Brown Books for Young Readers

            ,",416.0,English,4.26,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388187396i/8017032.jpg,Fiction,Childrens
5481,Gallipoli,Peter FitzSimons,https://www.goodreads.com/book/show/22907103-gallipoli,"History,Nonfiction",November 3rd 2014,"Random House Australia

            ,",824.0,English,4.26,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1407806165i/22907103.jpg,History,Nonfiction
5482,Freshwater,Akwaeke Emezi,https://www.goodreads.com/book/show/35412372-freshwater,"Fiction,Contemporary",February 13th 2018,Grove Press,229.0,English,4.03,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1500884500i/35412372.jpg,Fiction,Contemporary
5484,Radio Silence,Alice Oseman,https://www.goodreads.com/book/show/25322449-radio-silence,"Contemporary,Young Adult",February 25th 2016,Harper Collins Children's Books,403.0,English,4.16,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1448470869i/25322449.jpg,Contemporary,Young Adult
5485,10 Minutes 38 Seconds in This Strange World,Elif Shafak,https://www.goodreads.com/book/show/43706466-10-minutes-38-seconds-in-this-strange-world,"Fiction,Contemporary",June 6th 2019,Viking,312.0,English,4.09,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1556019023i/43706466.jpg,Fiction,Contemporary
5486,Inverting The Pyramid: The History Of Football Tactics,Jonathan  Wilson,https://www.goodreads.com/book/show/19034812-inverting-the-pyramid,"Football,Sports",April 22nd 2010,"Orion

            ,",384.0,English,4.15,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1385691044i/19034812.jpg,Football,Sports
5487,"The Lost Scrolls (Rogue Angel, #6)","Alex Archer,Victor Milán",https://www.goodreads.com/book/show/157088.The_Lost_Scrolls,"Fantasy,Adventure",May 8th 2007,"Gold Eagle

            ,",352.0,English,3.66,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386923039i/157088.jpg,Fantasy,Adventure
5489,My Dark Vanessa,Kate Elizabeth Russell,https://www.goodreads.com/book/show/44890081-my-dark-vanessa,"Fiction,Contemporary",March 10th 2020,William Morrow,373.0,English,4.06,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1583447793i/44890081.jpg,Fiction,Contemporary
5490,"Harry Potter Boxset (Harry Potter, #1-7)",J.K. Rowling,https://www.goodreads.com/book/show/6314759-harry-potter-boxset,"Fantasy,Young Adult",July 1st 2009,"Arthur A. Levine Books

            ,",4167.0,English,4.72,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1453361744i/6314759.jpg,Fantasy,Young Adult
5491,Did Jesus Rise From The Dead?,William Lane Craig,https://www.goodreads.com/book/show/21897166-did-jesus-rise-from-the-dead,"Religion,Religion",April 3rd 2014,Impact 360 Institute,89.0,English,4.19,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1397249814i/21897166.jpg,Religion,Religion
5493,Examined Lives: From Socrates to Nietzsche,James  Miller,https://www.goodreads.com/book/show/10144239-examined-lives,"Philosophy,Nonfiction",January 4th 2011,"Farrar, Straus and Giroux",432.0,English,3.77,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1363862579i/10144239.jpg,Philosophy,Nonfiction
5494,"Caged (The Ke'lan, #2)",Skye Warren,https://www.goodreads.com/book/show/18160848-caged,"Romance,M M Romance",July 4th 2013,M/M Romance Group @ Goodreads,65.0,English,3.21,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1372922050i/18160848.jpg,Romance,M M Romance
5495,Inside the Victorian Home: A Portrait of Domestic Life in Victorian England,Judith Flanders,https://www.goodreads.com/book/show/52855.Inside_the_Victorian_Home,"History,Nonfiction",November 17th 2005,"W. W. Norton  Company

            ,",499.0,English,4.17,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1389409382i/52855.jpg,History,Nonfiction
5496,Takeover: The Return of the Imperial Presidency and the Subversion of American Democracy,Charlie Savage,https://www.goodreads.com/book/show/776093.Takeover,"Politics,Nonfiction",September 5th 2007,"Little, Brown and Company

            ,",400.0,English,4.09,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1214347855i/776093.jpg,Politics,Nonfiction
5497,I Kill Giants,"Joe Kelly,J.M. Ken Niimura",https://www.goodreads.com/book/show/6435893-i-kill-giants,"Sequential Art,Graphic Novels",September 1st 2009,Image Comics,184.0,English,4.15,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1356121155i/6435893.jpg,Sequential Art,Graphic Novels
5499,The Servant,Fatima Sharafeddine,https://www.goodreads.com/book/show/16073071-the-servant,"Young Adult,Historical",May 1st 2013,"Groundwood Books

            ,",157.0,English,3.7,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1361785745i/16073071.jpg,Young Adult,Historical
5500,The True Story of Hansel and Gretel,Louise Murphy,https://www.goodreads.com/book/show/216408.The_True_Story_of_Hansel_and_Gretel,"Historical,Historical Fiction",July 29th 2003,Penguin Books,320.0,English,4.02,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388196423i/216408.jpg,Historical,Historical Fiction
5501,Shakespeare: An Oxford Guide,"Stanley Wells,Lena Cowen Orlin",https://www.goodreads.com/book/show/161171.Shakespeare,Nonfiction,February 13th 2003,"OUP Oxford

            ,",744.0,English,4.43,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348315496i/161171.jpg,Nonfiction,
5502,The Mysterious Collapse of World Trade Center 7,David Ray Griffin,https://www.goodreads.com/book/show/6589247-the-mysterious-collapse-of-world-trade-center-7,"Pseudoscience,Conspiracy Theories",September 8th 2009,Olive Branch Pr,328.0,English,4.07,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388358442i/6589247.jpg,Pseudoscience,Conspiracy Theories
5503,Solitaire,Kelley Eskridge,https://www.goodreads.com/book/show/214618.Solitaire,"Science Fiction,Fiction",February 1st 2004,"Eos

            ,",353.0,English,3.98,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1435037327i/214618.jpg,Science Fiction,Fiction
5504,"Paladin of Souls (World of the Five Gods, #2)",Lois McMaster Bujold,https://www.goodreads.com/book/show/61904.Paladin_of_Souls,"Fantasy,Fiction",April 26th 2005,"HarperTorch

            ,",470.0,English,4.17,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388350884i/61904.jpg,Fantasy,Fiction
5505,"Ikitie (Äitini suku, #7)",Antti Tuuri,https://www.goodreads.com/book/show/13016062-ikitie,"European Literature,Finnish Literature",2011,Otava,431.0,Finnish,3.88,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320581450i/13016062.jpg,European Literature,Finnish Literature
5506,You Remind Me of Me,Dan Chaon,https://www.goodreads.com/book/show/466439.You_Remind_Me_of_Me,"Fiction,Short Stories",April 26th 2005,"Ballantine Books

            ,",371.0,English,3.62,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320458099i/466439.jpg,Fiction,Short Stories
5508,The Secret War with Iran: The 30-Year Clandestine Struggle Against the World's Most Dangerous Terrorist Power,Ronen Bergman,https://www.goodreads.com/book/show/2838797-the-secret-war-with-iran,"History,Cultural",September 1st 2008,"Free Press

            ,",419.0,English,3.81,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348835073i/2838797.jpg,History,Cultural
5510,"I Heart New York (I Heart, #1)",Lindsey Kelk,https://www.goodreads.com/book/show/6202661-i-heart-new-york,"Womens Fiction,Chick Lit",June 25th 2009,Harper,307.0,English,3.87,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1276963692i/6202661.jpg,Womens Fiction,Chick Lit
5511,God Is Closer Than You Think,John Ortberg,https://www.goodreads.com/book/show/3102518-god-is-closer-than-you-think,"Christian,Christian",March 28th 2005,"Zondervan

            ,",0.0,English,4.19,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348056207i/3102518.jpg,Christian,Christian
5512,The Whiskey Rebels,David Liss,https://www.goodreads.com/book/show/2182488.The_Whiskey_Rebels,"Fiction,Historical",October 28th 2008,"Random House (NY)

            ,",519.0,English,3.9,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320449920i/2182488.jpg,Fiction,Historical
5514,Still Missing,Chevy Stevens,https://www.goodreads.com/book/show/7159515-still-missing,"Mystery,Thriller",July 6th 2010,St. Martin's Press,342.0,English,3.96,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1260468195i/7159515.jpg,Mystery,Thriller
5515,"Other (Other, #1)",Karen Kincy,https://www.goodreads.com/book/show/6404356-other,"Young Adult,Fantasy",July 8th 2010,"Flux

            ,",336.0,English,3.69,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1480103898i/6404356.jpg,Young Adult,Fantasy
5516,Vampire of My Dreams,"Christina Moss,Brad Fraunfelter",https://www.goodreads.com/book/show/9879644-vampire-of-my-dreams,"Fantasy,Paranormal",September 21st 2010,Adamantine PublishingHouse,60.0,English,3.81,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328060350i/9879644.jpg,Fantasy,Paranormal
5517,The Mother Knot,Kathryn Harrison,https://www.goodreads.com/book/show/208205.The_Mother_Knot,"Autobiography,Memoir",March 12th 2009,"Random House

            ,",96.0,English,3.35,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320527957i/208205.jpg,Autobiography,Memoir
5518,All That Glitters (Avalon: Web of Magic #2),Rachel Roberts,https://www.goodreads.com/book/show/2436099.All_That_Glitters,"Fantasy,Childrens",March 18th 2008,"Seven Seas

            ,",184.0,English,4.08,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1312044619i/2436099.jpg,Fantasy,Childrens
5519,Modlitwa o deszcz,Wojciech Jagielski,https://www.goodreads.com/book/show/4565266-modlitwa-o-deszcz,"Nonfiction,European Literature",April 2007,"Wydawnictwo W.A.B.

            ,",480.0,Polish,4.33,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1220697717i/4565266.jpg,Nonfiction,European Literature
5520,"The Ugly Truth (Diary of a Wimpy Kid, #5)",Jeff Kinney,https://www.goodreads.com/book/show/7823678-the-ugly-truth,"Fiction,Humor",November 9th 2010,Amulet books,217.0,English,4.19,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1540918294i/7823678.jpg,Fiction,Humor
5521,"Practicing the Power of Now: Essential Teachings, Meditations, and Exercises from the Power of Now",Eckhart Tolle,https://www.goodreads.com/book/show/6709.Practicing_the_Power_of_Now,"Self Help,Spirituality",September 25th 2001,"New World Library

            ,",128.0,English,4.21,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388178295i/6709.jpg,Self Help,Spirituality
5522,"Brethren (Brethren Trilogy, #1)",Robyn Young,https://www.goodreads.com/book/show/60813.Brethren,"Historical,Historical Fiction",July 19th 2006,"Dutton Books

            ,",483.0,English,3.82,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1309282173i/60813.jpg,Historical,Historical Fiction
5523,"Fallen (Will Trent, #5)",Karin Slaughter,https://www.goodreads.com/book/show/10402306-fallen,"Mystery,Thriller",June 21st 2011,"Random House Publishing Group

            ,",400.0,English,4.19,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1355941420i/10402306.jpg,Mystery,Thriller
5524,Outwitting History: The Amazing Adventures of a Man Who Rescued a Million Yiddish Books,Aaron Lansky,https://www.goodreads.com/book/show/90448.Outwitting_History,"Nonfiction,History",September 2nd 2005,"Algonquin Books

            ,",328.0,English,4.21,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1413166810i/90448.jpg,Nonfiction,History
5525,"El club de los corazones solitarios (El club de los corazones solitarios, #1)","Elizabeth Eulberg,Mercedes Núñez Salazar-Alonso",https://www.goodreads.com/book/show/10048815-el-club-de-los-corazones-solitarios,"Young Adult,Romance",February 2nd 2011,"DEBOLSILLO

            ,",335.0,Spanish,3.79,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1294586440i/10048815.jpg,Young Adult,Romance
5526,"Grave Witch (Alex Craft, #1)",Kalayna Price,https://www.goodreads.com/book/show/7823038-grave-witch,"Fantasy,Urban Fantasy",October 5th 2010,Roc,325.0,English,3.93,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327440625i/7823038.jpg,Fantasy,Urban Fantasy
5527,"Exposed (Maggie O'Dell, #6)",Alex Kava,https://www.goodreads.com/book/show/3289090-exposed,"Mystery,Thriller",September 30th 2008,"Mira Books

            ,",432.0,English,4.07,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348368554i/3289090.jpg,Mystery,Thriller
5528,Lost,"Gregory Maguire,Douglas Smith",https://www.goodreads.com/book/show/24929.Lost,"Fantasy,Fiction",September 17th 2002,"William Morrow Paperbacks

            ,",340.0,English,2.82,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1407711681i/24929.jpg,Fantasy,Fiction
5529,First You Shave Your Head,"Geri Larkin,Geraldine A. Larkin",https://www.goodreads.com/book/show/818388.First_You_Shave_Your_Head,"Religion,Buddhism",September 20th 2001,"Celestial Arts - Ten Speed

            ,",160.0,English,4.12,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1178662113i/818388.jpg,Religion,Buddhism
5530,Jesus Through Middle Eastern Eyes: Cultural Studies in the Gospels,Kenneth E. Bailey,https://www.goodreads.com/book/show/1726261.Jesus_Through_Middle_Eastern_Eyes,"Religion,Theology",January 1st 2008,"IVP Academic

            ,",443.0,English,4.49,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348385221i/1726261.jpg,Religion,Theology
5531,"The Google Story: Inside the Hottest Business, Media and Technology Success of Our Time",David A. Vise,https://www.goodreads.com/book/show/164323.The_Google_Story,"Business,Nonfiction",September 23rd 2008,"Delta

            ,",336.0,English,3.86,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320394284i/164323.jpg,Business,Nonfiction
5533,"The Calling (Darkness Rising, #2)",Kelley Armstrong,https://www.goodreads.com/book/show/11765920-the-calling,"Young Adult,Fantasy",April 10th 2012,"Harper

            ,",326.0,English,4.06,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1478986621i/11765920.jpg,Young Adult,Fantasy
5534,We Are Their Heaven: Why the Dead Never Leave Us,Allison DuBois,https://www.goodreads.com/book/show/69833.We_Are_Their_Heaven,"Nonfiction,Fantasy",January 2nd 2007,"Atria Books

            ,",240.0,English,3.85,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442880490i/69833.jpg,Nonfiction,Fantasy
5535,"Seven Deadly Wonders (Jack West Jr, #1)",Matthew Reilly,https://www.goodreads.com/book/show/144791.Seven_Deadly_Wonders,"Thriller,Fiction",December 26th 2006,"Pocket Books

            ,",547.0,English,4.08,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388589227i/144791.jpg,Thriller,Fiction
5536,World History Biographies: Anne Frank: The Young Writer Who Told the World Her Story,Ann Kramer,https://www.goodreads.com/book/show/275224.World_History_Biographies,"Nonfiction,Biography",February 27th 2007,"National Geographic Kids

            ,",64.0,English,4.12,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320462303i/275224.jpg,Nonfiction,Biography
5537,A Short Stay in Hell,Steven L. Peck,https://www.goodreads.com/book/show/13456414-a-short-stay-in-hell,"Fiction,Fantasy",March 23rd 2012,"Strange Violin Editions

            ,",104.0,English,4.2,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328629682i/13456414.jpg,Fiction,Fantasy
5538,Empress (Godspeaker Trilogy #1),Karen Miller,https://www.goodreads.com/book/show/2015492.Empress,"Fantasy,Fiction",April 1st 2008,"Orbit

            ,",717.0,English,3.49,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388640429i/2015492.jpg,Fantasy,Fiction
5539,Christian Anarchism: A Political Commentary on the Gospel,Alexandre Christoyannopoulos,https://www.goodreads.com/book/show/7106065-christian-anarchism,"Politics,Religion",January 1st 2010,Imprint Academic,350.0,English,4.13,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1382564323i/7106065.jpg,Politics,Religion
5540,"Wings of Wrath (The Magister Trilogy, #2)",C.S. Friedman,https://www.goodreads.com/book/show/3577266-wings-of-wrath,"Fantasy,Fiction",February 3rd 2009,"Daw Books

            ,",406.0,English,3.95,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442538417i/3577266.jpg,Fantasy,Fiction
5541,Payback Is a Mutha (Payback #1),Wahida Clark,https://www.goodreads.com/book/show/261315.Payback_Is_a_Mutha,"Urban,Drama",April 1st 2006,"Kensington

            ,",231.0,English,4.53,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388764456i/261315.jpg,Urban,Drama
5542,Chindi (The Academy #3),Jack McDevitt,https://www.goodreads.com/book/show/336998.Chindi,"Science Fiction,Fiction",July 2nd 2002,"Ace Hardcover

            ,",416.0,English,3.88,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1392262402i/336998.jpg,Science Fiction,Fiction
5543,Beckon,Tom Pawlik,https://www.goodreads.com/book/show/9803223-beckon,"Christian Fiction,Fiction",April 1st 2012,"Tyndale House Publishers

            ,",402.0,English,3.78,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1406512396i/9803223.jpg,Christian Fiction,Fiction
5544,"The Color of Heaven (The Color of Heaven, #1)",Julianne MacLean,https://www.goodreads.com/book/show/10378606-the-color-of-heaven,"Romance,Fiction",January 23rd 2011,"Julianne MacLean

            ,",297.0,English,4.08,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1328312581i/10378606.jpg,Romance,Fiction
5545,"Seeking Allah, Finding Jesus: A Devout Muslim Encounters Christianity",Nabeel Qureshi,https://www.goodreads.com/book/show/18289396-seeking-allah-finding-jesus,"Christian,Nonfiction",February 11th 2014,"Zondervan

            ,",224.0,English,4.42,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386802223i/18289396.jpg,Christian,Nonfiction
5546,Prey,"Linda Howard,Abby Crayden",https://www.goodreads.com/book/show/10000269-prey,"Romance,Romance",September 6th 2011,"Random House Audio

            ,",12.0,English,3.77,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1333576631i/10000269.jpg,Romance,Romance
5548,Classified Woman,Sibel Edmonds,https://www.goodreads.com/book/show/13607987-classified-woman,"Nonfiction,Politics",April 1st 2012,"Sibel Edmonds, Alexandria Virginia

            ,",342.0,English,4.38,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1335218504i/13607987.jpg,Nonfiction,Politics
5549,"The Fiery Heart (Bloodlines, #4)",Richelle Mead,https://www.goodreads.com/book/show/9833184-the-fiery-heart,"Young Adult,Paranormal",November 19th 2013,"Razorbill

            ,",420.0,English,4.29,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1383243238i/9833184.jpg,Young Adult,Paranormal
5551,"Urchin and the Rage Tide (The Mistmantle Chronicles, #5)","M.I. McAllister,Omar Rayyan,Margaret McAllister",https://www.goodreads.com/book/show/6285236-urchin-and-the-rage-tide,"Fantasy,Adventure",July 20th 2010,"Disney-Hyperion Books

            ,",268.0,English,4.41,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347629563i/6285236.jpg,Fantasy,Adventure
5552,"Pegasus and the Origins of Olympus (Pegasus, #4)",Kate O'Hearn,https://www.goodreads.com/book/show/16071681-pegasus-and-the-origins-of-olympus,"Fantasy,Fantasy",2012,Hachette Children's Books,376.0,English,4.49,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1630752978i/16071681.jpg,Fantasy,Fantasy
5553,"Curtsies & Conspiracies (Finishing School, #2)",Gail Carriger,https://www.goodreads.com/book/show/15723286-curtsies-conspiracies,"Science Fiction,Steampunk",November 2013,"Hachette Little, Brown & Co",310.0,English,4.13,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1359660588i/15723286.jpg,Science Fiction,Steampunk
5554,امربیل,Umera Ahmed,https://www.goodreads.com/book/show/7113292,"Fiction,Romance",2014,"Ilm-o-Irfan

            ,",636.0,Urdu,4.27,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1464522813i/7113292.jpg,Fiction,Romance
5555,"Treasure of Khan (Dirk Pitt, #19)","Clive Cussler,Dirk Cussler",https://www.goodreads.com/book/show/34596.Treasure_of_Khan,"Adventure,Fiction",November 28th 2006,G.P. Putnam's Sons,552.0,English,3.92,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442897145i/34596.jpg,Adventure,Fiction
5558,"God Is Great, God Is Good: Why Believing In God Is Reasonable And Responsible","William Lane Craig,Chad Meister",https://www.goodreads.com/book/show/7530990-god-is-great-god-is-good,"Religion,Theology",November 1st 2009,"InterVarsity Press

            ,",272.0,English,4.0,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1356484849i/7530990.jpg,Religion,Theology
5559,Playing (Less) Hurt: An Injury Prevention Guide for Musicians,Janet Horvath,https://www.goodreads.com/book/show/8047377-playing-less-hurt,"Music,Nonfiction",April 15th 2010,"Hal Leonard Publishing Corporation

            ,",256.0,English,4.31,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1348845351i/8047377.jpg,Music,Nonfiction
5560,The Quickening Maze,Adam Foulds,https://www.goodreads.com/book/show/6256840-the-quickening-maze,"Fiction,Historical",May 7th 2009,Jonathan Cape,261.0,English,3.13,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320389527i/6256840.jpg,Fiction,Historical
5561,News from Heaven: The Bakerton Stories,Jennifer Haigh,https://www.goodreads.com/book/show/15819061-news-from-heaven,"Short Stories,Fiction",January 29th 2013,Harper,244.0,English,3.85,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1350041910i/15819061.jpg,Short Stories,Fiction
5562,All You Need Is Kill,"Hiroshi Sakurazaka,Alexander O. Smith",https://www.goodreads.com/book/show/6255949-all-you-need-is-kill,"Science Fiction,Fiction",July 21st 2009,"Haikasoru

            ,",201.0,English,4.02,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1568911292i/6255949.jpg,Science Fiction,Fiction
5563,Kenta and the Big Wave,Ruth Ohi,https://www.goodreads.com/book/show/17659592-kenta-and-the-big-wave,"Childrens,Picture Books",September 1st 2013,"Annick Press

            ,",32.0,English,4.11,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1367224879i/17659592.jpg,Childrens,Picture Books
5564,What I Talk About When I Talk About Running,"Haruki Murakami,Philip Gabriel",https://www.goodreads.com/book/show/2195464.What_I_Talk_About_When_I_Talk_About_Running,"Nonfiction,Autobiography",July 29th 2008,"Knopf Publishing Group

            ,",188.0,English,3.86,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1473397159i/2195464.jpg,Nonfiction,Autobiography
5565,"Lord of the Storm (Coalition Rebellion, #1)",Justine Davis,https://www.goodreads.com/book/show/583971.Lord_of_the_Storm,"Romance,Science Fiction",July 1st 1994,Topaz,384.0,English,3.83,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1594072487i/583971.jpg,Romance,Science Fiction
5566,"Map of Bones (Sigma Force, #2)",James Rollins,https://www.goodreads.com/book/show/92147.Map_of_Bones,"Thriller,Fiction",April 25th 2006,"Avon

            ,",523.0,English,4.07,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1564764099i/92147.jpg,Thriller,Fiction
5567,Tigerman,Nick Harkaway,https://www.goodreads.com/book/show/19322249-tigerman,"Fiction,Science Fiction",July 29th 2014,"Alfred A. Knopf

            ,",337.0,English,3.93,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1395753349i/19322249.jpg,Fiction,Science Fiction
5568,Veronica,Mary Gaitskill,https://www.goodreads.com/book/show/22259.Veronica,"Fiction,Novels",October 26th 2005,"Pantheon

            ,",227.0,English,3.4,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1495343629i/22259.jpg,Fiction,Novels
5570,Kitty and Her Sisters,Maureen Lee,https://www.goodreads.com/book/show/1231772.Kitty_and_Her_Sisters,"Fiction,Historical",December 27th 2006,Orion,544.0,English,4.08,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1359622650i/1231772.jpg,Fiction,Historical
5571,"Saga, Vol. 3","Brian K. Vaughan,Fiona Staples",https://www.goodreads.com/book/show/19358975-saga-vol-3,"Sequential Art,Graphic Novels",March 25th 2014,"Image Comics

            ,",144.0,English,4.49,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1642320769i/19358975.jpg,Sequential Art,Graphic Novels
5572,The World of Ice & Fire: The Untold History of Westeros and the Game of Thrones,"George R.R. Martin,Elio M. García Jr.,Linda Antonsson",https://www.goodreads.com/book/show/17345242-the-world-of-ice-fire,"Fiction,Fantasy",October 28th 2014,Bantam,326.0,English,4.26,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1400360220i/17345242.jpg,Fiction,Fantasy
5573,1Q84 - Livro 2 (1Q84 #2),"Haruki Murakami,Maria João Lourenço,Maria João da Rocha Afonso",https://www.goodreads.com/book/show/13516321-1q84---livro-2,"Fiction,Fantasy",January 2012,"Casa das Letras

            ,",436.0,Portuguese,4.09,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1331162761i/13516321.jpg,Fiction,Fantasy
5574,Bogeyman - He Was Every Parent's Nightmare,Steve    Jackson,https://www.goodreads.com/book/show/22886708-bogeyman---he-was-every-parent-s-nightmare,"Crime,True Crime",August 5th 2014,"Wild Blue Press

            ,",248.0,English,3.94,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1409413599i/22886708.jpg,Crime,True Crime
5575,Want To Play? (Monkeewrench #1),P.J. Tracy,https://www.goodreads.com/book/show/344219.Want_To_Play_,"Mystery,Thriller",May 6th 2004,"Penguin

            ,",480.0,English,4.11,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347516526i/344219.jpg,Mystery,Thriller
